image_path,group_id,group_size
data/D1/Anthracnose/Anthracnose_decreased_43.png,40,2
data/D1/Anthracnose/Anthracnose_decreased_44.png,16,5
data/D1/Anthracnose/Anthracnose_decreased_46.png,41,5
data/D1/Anthracnose/Anthracnose_decreased_47.png,42,5
data/D1/Anthracnose/Anthracnose_decreased_5.png,43,5
data/D1/Anthracnose/Anthracnose_decreased_6.png,1,5
data/D1/Anthracnose/Anthracnose_decreased_7.png,44,5
data/D1/Anthracnose/Anthracnose_decreased_8.png,45,5
data/D1/Anthracnose/Anthracnose_decreased_9.png,50,5
data/D1/Anthracnose/Anthracnose_increased_1.png,0,12
data/D1/Anthracnose/Anthracnose_increased_10.png,17,5
data/D1/Anthracnose/Anthracnose_increased_100.png,3,3
data/D1/Anthracnose/Anthracnose_increased_101.png,24,5
data/D1/Anthracnose/Anthracnose_increased_102.png,0,12
data/D1/Anthracnose/Anthracnose_increased_103.png,46,3
data/D1/Anthracnose/Anthracnose_increased_104.png,4,5
data/D1/Anthracnose/Anthracnose_increased_105.png,5,5
data/D1/Anthracnose/Anthracnose_increased_106.png,26,5
data/D1/Anthracnose/Anthracnose_increased_107.png,6,5
data/D1/Anthracnose/Anthracnose_increased_108.png,27,5
data/D1/Anthracnose/Anthracnose_increased_109.png,7,3
data/D1/Anthracnose/Anthracnose_increased_11.png,18,5
data/D1/Anthracnose/Anthracnose_increased_110.png,29,5
data/D1/Anthracnose/Anthracnose_increased_111.png,30,5
data/D1/Anthracnose/Anthracnose_increased_112.png,47,5
data/D1/Anthracnose/Anthracnose_increased_113.png,31,5
data/D1/Anthracnose/Anthracnose_increased_114.png,8,6
data/D1/Anthracnose/Anthracnose_increased_115.png,32,5
data/D1/Anthracnose/Anthracnose_increased_116.png,33,5
data/D1/Anthracnose/Anthracnose_increased_117.png,34,5
data/D1/Anthracnose/Anthracnose_increased_118.png,35,5
data/D1/Anthracnose/Anthracnose_increased_119.png,36,5
data/D1/Anthracnose/Anthracnose_increased_12.png,2,5
data/D1/Anthracnose/Anthracnose_increased_120.png,37,5
data/D1/Anthracnose/Anthracnose_increased_121.png,48,2
data/D1/Anthracnose/Anthracnose_increased_122.png,10,5
data/D1/Anthracnose/Anthracnose_increased_123.png,11,5
data/D1/Anthracnose/Anthracnose_increased_124.png,39,5
data/D1/Anthracnose/Anthracnose_increased_125.png,12,5
data/D1/Anthracnose/Anthracnose_increased_126.png,13,5
data/D1/Anthracnose/Anthracnose_increased_127.png,14,5
data/D1/Anthracnose/Anthracnose_increased_128.png,15,3
data/D1/Anthracnose/Anthracnose_increased_129.png,16,5
data/D1/Anthracnose/Anthracnose_increased_13.png,49,5
data/D1/Anthracnose/Anthracnose_increased_130.png,41,5
data/D1/Anthracnose/Anthracnose_increased_131.png,42,5
data/D1/Anthracnose/Anthracnose_increased_132.png,43,5
data/D1/Anthracnose/Anthracnose_increased_133.png,1,5
data/D1/Anthracnose/Anthracnose_increased_134.png,44,5
data/D1/Anthracnose/Anthracnose_increased_135.png,45,5
data/D1/Anthracnose/Anthracnose_increased_136.png,50,5
data/D1/Anthracnose/Anthracnose_increased_138.png,41,5
data/D1/Anthracnose/Anthracnose_increased_139.png,42,5
data/D1/Anthracnose/Anthracnose_increased_14.png,19,5
data/D1/Anthracnose/Anthracnose_increased_15.png,20,5
data/D1/Anthracnose/Anthracnose_increased_16.png,21,5
data/D1/Anthracnose/Anthracnose_increased_17.png,22,5
data/D1/Anthracnose/Anthracnose_increased_18.png,3,3
data/D1/Anthracnose/Anthracnose_increased_19.png,24,5
data/D1/Anthracnose/Anthracnose_increased_2.png,0,12
data/D1/Anthracnose/Anthracnose_increased_20.png,46,3
data/D1/Anthracnose/Anthracnose_increased_21.png,4,5
data/D1/Anthracnose/Anthracnose_increased_22.png,5,5
data/D1/Anthracnose/Anthracnose_increased_23.png,26,5
data/D1/Anthracnose/Anthracnose_increased_24.png,6,5
data/D1/Anthracnose/Anthracnose_increased_25.png,27,5
data/D1/Anthracnose/Anthracnose_increased_26.png,7,3
data/D1/Anthracnose/Anthracnose_increased_27.png,29,5
data/D1/Anthracnose/Anthracnose_increased_28.png,30,5
data/D1/Anthracnose/Anthracnose_increased_29.png,47,5
data/D1/Anthracnose/Anthracnose_increased_3.png,31,5
data/D1/Anthracnose/Anthracnose_increased_30.png,8,6
data/D1/Anthracnose/Anthracnose_increased_31.png,32,5
data/D1/Anthracnose/Anthracnose_increased_32.png,33,5
data/D1/Anthracnose/Anthracnose_increased_33.png,34,5
data/D1/Anthracnose/Anthracnose_increased_34.png,35,5
data/D1/Anthracnose/Anthracnose_increased_35.png,36,5
data/D1/Anthracnose/Anthracnose_increased_36.png,37,5
data/D1/Anthracnose/Anthracnose_increased_37.png,48,2
data/D1/Anthracnose/Anthracnose_increased_38.png,10,5
data/D1/Anthracnose/Anthracnose_increased_39.png,11,5
data/D1/Anthracnose/Anthracnose_increased_4.png,39,5
data/D1/Anthracnose/Anthracnose_increased_40.png,12,5
data/D1/Anthracnose/Anthracnose_increased_41.png,13,5
data/D1/Anthracnose/Anthracnose_increased_42.png,14,5
data/D1/Anthracnose/Anthracnose_increased_43.png,15,3
data/D1/Anthracnose/Anthracnose_increased_44.png,16,5
data/D1/Anthracnose/Anthracnose_increased_45.png,0,12
data/D1/Anthracnose/Anthracnose_increased_46.png,17,5
data/D1/Anthracnose/Anthracnose_increased_47.png,18,5
data/D1/Anthracnose/Anthracnose_increased_48.png,2,5
data/D1/Anthracnose/Anthracnose_increased_49.png,49,5
data/D1/Anthracnose/Anthracnose_increased_5.png,43,5
data/D1/Anthracnose/Anthracnose_increased_50.png,19,5
data/D1/Anthracnose/Anthracnose_increased_51.png,20,5
data/D1/Anthracnose/Anthracnose_increased_52.png,21,5
data/D1/Anthracnose/Anthracnose_increased_53.png,22,5
data/D1/Anthracnose/Anthracnose_increased_54.png,23,2
data/D1/Anthracnose/Anthracnose_increased_55.png,24,5
data/D1/Anthracnose/Anthracnose_increased_56.png,0,12
data/D1/Anthracnose/Anthracnose_increased_57.png,25,2
data/D1/Anthracnose/Anthracnose_increased_58.png,4,5
data/D1/Anthracnose/Anthracnose_increased_59.png,5,5
data/D1/Anthracnose/Anthracnose_increased_6.png,1,5
data/D1/Anthracnose/Anthracnose_increased_60.png,26,5
data/D1/Anthracnose/Anthracnose_increased_61.png,6,5
data/D1/Anthracnose/Anthracnose_increased_62.png,27,5
data/D1/Anthracnose/Anthracnose_increased_63.png,28,2
data/D1/Anthracnose/Anthracnose_increased_64.png,29,5
data/D1/Anthracnose/Anthracnose_increased_65.png,30,5
data/D1/Anthracnose/Anthracnose_increased_66.png,47,5
data/D1/Anthracnose/Anthracnose_increased_67.png,31,5
data/D1/Anthracnose/Anthracnose_increased_68.png,8,6
data/D1/Anthracnose/Anthracnose_increased_69.png,32,5
data/D1/Anthracnose/Anthracnose_increased_7.png,44,5
data/D1/Anthracnose/Anthracnose_increased_70.png,33,5
data/D1/Anthracnose/Anthracnose_increased_71.png,34,5
data/D1/Anthracnose/Anthracnose_increased_72.png,35,5
data/D1/Anthracnose/Anthracnose_increased_73.png,36,5
data/D1/Anthracnose/Anthracnose_increased_74.png,37,5
data/D1/Anthracnose/Anthracnose_increased_75.png,38,2
data/D1/Anthracnose/Anthracnose_increased_76.png,10,5
data/D1/Anthracnose/Anthracnose_increased_77.png,11,5
data/D1/Anthracnose/Anthracnose_increased_78.png,39,5
data/D1/Anthracnose/Anthracnose_increased_79.png,12,5
data/D1/Anthracnose/Anthracnose_increased_8.png,45,5
data/D1/Anthracnose/Anthracnose_increased_80.png,13,5
data/D1/Anthracnose/Anthracnose_increased_81.png,14,5
data/D1/Anthracnose/Anthracnose_increased_82.png,40,2
data/D1/Anthracnose/Anthracnose_increased_83.png,16,5
data/D1/Anthracnose/Anthracnose_increased_84.png,41,5
data/D1/Anthracnose/Anthracnose_increased_85.png,42,5
data/D1/Anthracnose/Anthracnose_increased_86.png,43,5
data/D1/Anthracnose/Anthracnose_increased_87.png,1,5
data/D1/Anthracnose/Anthracnose_increased_88.png,44,5
data/D1/Anthracnose/Anthracnose_increased_89.png,45,5
data/D1/Anthracnose/Anthracnose_increased_9.png,50,5
data/D1/Anthracnose/Anthracnose_increased_90.png,50,5
data/D1/Anthracnose/Anthracnose_increased_91.png,0,12
data/D1/Anthracnose/Anthracnose_increased_92.png,17,5
data/D1/Anthracnose/Anthracnose_increased_93.png,18,5
data/D1/Anthracnose/Anthracnose_increased_94.png,2,5
data/D1/Anthracnose/Anthracnose_increased_95.png,49,5
data/D1/Anthracnose/Anthracnose_increased_96.png,19,5
data/D1/Anthracnose/Anthracnose_increased_97.png,20,5
data/D1/Anthracnose/Anthracnose_increased_98.png,21,5
data/D1/Anthracnose/Anthracnose_increased_99.png,22,5
data/D1/Anthracnose/IMG20241103151558.png,41,5
data/D1/Anthracnose/IMG20241103151610.png,42,5
data/D1/BacterialSpot/Anthracnose_increased_1.png,51,2
data/D1/BacterialSpot/Anthracnose_increased_10.png,52,2
data/D1/BacterialSpot/Anthracnose_increased_100.png,53,2
data/D1/BacterialSpot/Anthracnose_increased_101.png,54,2
data/D1/BacterialSpot/Anthracnose_increased_102.png,55,2
data/D1/BacterialSpot/Anthracnose_increased_103.png,56,2
data/D1/BacterialSpot/Anthracnose_increased_104.png,57,4
data/D1/BacterialSpot/Anthracnose_increased_105.png,58,4
data/D1/BacterialSpot/Anthracnose_increased_106.png,59,2
data/D1/BacterialSpot/Anthracnose_increased_107.png,60,2
data/D1/BacterialSpot/Anthracnose_increased_11.png,61,2
data/D1/BacterialSpot/Anthracnose_increased_12.png,62,2
data/D1/BacterialSpot/Anthracnose_increased_13.png,63,2
data/D1/BacterialSpot/Anthracnose_increased_14.png,64,2
data/D1/BacterialSpot/Anthracnose_increased_15.png,65,2
data/D1/BacterialSpot/Anthracnose_increased_16.png,66,2
data/D1/BacterialSpot/Anthracnose_increased_17.png,67,2
data/D1/BacterialSpot/Anthracnose_increased_18.png,68,2
data/D1/BacterialSpot/Anthracnose_increased_19.png,69,2
data/D1/BacterialSpot/Anthracnose_increased_2.png,70,2
data/D1/BacterialSpot/Anthracnose_increased_20.png,71,2
data/D1/BacterialSpot/Anthracnose_increased_21.png,72,2
data/D1/BacterialSpot/Anthracnose_increased_22.png,73,2
data/D1/BacterialSpot/Anthracnose_increased_23.png,74,2
data/D1/BacterialSpot/Anthracnose_increased_24.png,75,2
data/D1/BacterialSpot/Anthracnose_increased_25.png,76,2
data/D1/BacterialSpot/Anthracnose_increased_26.png,77,2
data/D1/BacterialSpot/Anthracnose_increased_27.png,78,2
data/D1/BacterialSpot/Anthracnose_increased_28.png,79,2
data/D1/BacterialSpot/Anthracnose_increased_29.png,80,4
data/D1/BacterialSpot/Anthracnose_increased_3.png,81,2
data/D1/BacterialSpot/Anthracnose_increased_30.png,82,2
data/D1/BacterialSpot/Anthracnose_increased_31.png,80,4
data/D1/BacterialSpot/Anthracnose_increased_32.png,83,2
data/D1/BacterialSpot/Anthracnose_increased_33.png,84,2
data/D1/BacterialSpot/Anthracnose_increased_34.png,85,3
data/D1/BacterialSpot/Anthracnose_increased_35.png,86,2
data/D1/BacterialSpot/Anthracnose_increased_36.png,87,2
data/D1/BacterialSpot/Anthracnose_increased_37.png,88,2
data/D1/BacterialSpot/Anthracnose_increased_38.png,89,2
data/D1/BacterialSpot/Anthracnose_increased_39.png,90,2
data/D1/BacterialSpot/Anthracnose_increased_4.png,91,2
data/D1/BacterialSpot/Anthracnose_increased_40.png,92,2
data/D1/BacterialSpot/Anthracnose_increased_41.png,93,2
data/D1/BacterialSpot/Anthracnose_increased_42.png,94,2
data/D1/BacterialSpot/Anthracnose_increased_43.png,95,2
data/D1/BacterialSpot/Anthracnose_increased_44.png,96,2
data/D1/BacterialSpot/Anthracnose_increased_45.png,97,2
data/D1/BacterialSpot/Anthracnose_increased_46.png,98,2
data/D1/BacterialSpot/Anthracnose_increased_47.png,99,2
data/D1/BacterialSpot/Anthracnose_increased_48.png,100,2
data/D1/BacterialSpot/Anthracnose_increased_49.png,101,2
data/D1/BacterialSpot/Anthracnose_increased_5.png,102,2
data/D1/BacterialSpot/Anthracnose_increased_50.png,1911,284
data/D1/BacterialSpot/Anthracnose_increased_51.png,103,2
data/D1/BacterialSpot/Anthracnose_increased_52.png,104,2
data/D1/BacterialSpot/Anthracnose_increased_53.png,105,2
data/D1/BacterialSpot/Anthracnose_increased_54.png,106,2
data/D1/BacterialSpot/Anthracnose_increased_55.png,107,2
data/D1/BacterialSpot/Anthracnose_increased_56.png,108,2
data/D1/BacterialSpot/Anthracnose_increased_57.png,109,1
data/D1/BacterialSpot/Anthracnose_increased_58.png,110,2
data/D1/BacterialSpot/Anthracnose_increased_59.png,111,1
data/D1/BacterialSpot/Anthracnose_increased_6.png,112,2
data/D1/BacterialSpot/Anthracnose_increased_60.png,113,2
data/D1/BacterialSpot/Anthracnose_increased_61.png,114,2
data/D1/BacterialSpot/Anthracnose_increased_62.png,115,2
data/D1/BacterialSpot/Anthracnose_increased_63.png,116,2
data/D1/BacterialSpot/Anthracnose_increased_64.png,117,2
data/D1/BacterialSpot/Anthracnose_increased_65.png,118,2
data/D1/BacterialSpot/Anthracnose_increased_66.png,119,2
data/D1/BacterialSpot/Anthracnose_increased_67.png,120,2
data/D1/BacterialSpot/Anthracnose_increased_68.png,121,2
data/D1/BacterialSpot/Anthracnose_increased_69.png,122,2
data/D1/BacterialSpot/Anthracnose_increased_7.png,123,2
data/D1/BacterialSpot/Anthracnose_increased_70.png,124,2
data/D1/BacterialSpot/Anthracnose_increased_71.png,125,2
data/D1/BacterialSpot/Anthracnose_increased_72.png,126,2
data/D1/BacterialSpot/Anthracnose_increased_73.png,127,4
data/D1/BacterialSpot/Anthracnose_increased_74.png,128,4
data/D1/BacterialSpot/Anthracnose_increased_75.png,129,2
data/D1/BacterialSpot/Anthracnose_increased_76.png,130,2
data/D1/BacterialSpot/Anthracnose_increased_77.png,131,2
data/D1/BacterialSpot/Anthracnose_increased_78.png,132,2
data/D1/BacterialSpot/Anthracnose_increased_79.png,133,2
data/D1/BacterialSpot/Anthracnose_increased_8.png,134,2
data/D1/BacterialSpot/Anthracnose_increased_80.png,135,2
data/D1/BacterialSpot/Anthracnose_increased_81.png,136,4
data/D1/BacterialSpot/Anthracnose_increased_82.png,137,2
data/D1/BacterialSpot/Anthracnose_increased_83.png,138,2
data/D1/BacterialSpot/Anthracnose_increased_84.png,139,2
data/D1/BacterialSpot/Anthracnose_increased_85.png,140,2
data/D1/BacterialSpot/Anthracnose_increased_86.png,141,2
data/D1/BacterialSpot/Anthracnose_increased_87.png,142,2
data/D1/BacterialSpot/Anthracnose_increased_88.png,143,2
data/D1/BacterialSpot/Anthracnose_increased_89.png,144,4
data/D1/BacterialSpot/Anthracnose_increased_9.png,145,2
data/D1/BacterialSpot/Anthracnose_increased_90.png,146,4
data/D1/BacterialSpot/Anthracnose_increased_91.png,147,2
data/D1/BacterialSpot/Anthracnose_increased_92.png,148,2
data/D1/BacterialSpot/Anthracnose_increased_93.png,149,2
data/D1/BacterialSpot/Anthracnose_increased_94.png,150,2
data/D1/BacterialSpot/Anthracnose_increased_95.png,151,2
data/D1/BacterialSpot/Anthracnose_increased_96.png,152,2
data/D1/BacterialSpot/Anthracnose_increased_97.png,153,2
data/D1/BacterialSpot/Anthracnose_increased_98.png,154,2
data/D1/BacterialSpot/Anthracnose_increased_99.png,155,2
data/D1/BacterialSpot/BacterialSpot(118).jpg,51,2
data/D1/BacterialSpot/BacterialSpot(120).jpg,70,2
data/D1/BacterialSpot/BacterialSpot(133).jpg,81,2
data/D1/BacterialSpot/BacterialSpot(134).jpg,91,2
data/D1/BacterialSpot/BacterialSpot(135).jpg,102,2
data/D1/BacterialSpot/BacterialSpot(137).jpg,112,2
data/D1/BacterialSpot/BacterialSpot(142).jpg,123,2
data/D1/BacterialSpot/BacterialSpot(143).jpg,134,2
data/D1/BacterialSpot/BacterialSpot(144).jpg,145,2
data/D1/BacterialSpot/BacterialSpot(148).jpg,52,2
data/D1/BacterialSpot/BacterialSpot(150).jpg,61,2
data/D1/BacterialSpot/BacterialSpot(154).jpg,62,2
data/D1/BacterialSpot/BacterialSpot(155).jpg,63,2
data/D1/BacterialSpot/BacterialSpot(157).jpg,64,2
data/D1/BacterialSpot/BacterialSpot(159).jpg,65,2
data/D1/BacterialSpot/BacterialSpot(16).jpg,66,2
data/D1/BacterialSpot/BacterialSpot(163).jpg,67,2
data/D1/BacterialSpot/BacterialSpot(184).jpg,68,2
data/D1/BacterialSpot/BacterialSpot(186).jpg,69,2
data/D1/BacterialSpot/BacterialSpot(189).jpg,71,2
data/D1/BacterialSpot/BacterialSpot(191).jpg,72,2
data/D1/BacterialSpot/BacterialSpot(193).jpg,73,2
data/D1/BacterialSpot/BacterialSpot(194).jpg,74,2
data/D1/BacterialSpot/BacterialSpot(195).jpg,75,2
data/D1/BacterialSpot/BacterialSpot(199).jpg,76,2
data/D1/BacterialSpot/BacterialSpot(204).jpg,77,2
data/D1/BacterialSpot/BacterialSpot(207).jpg,78,2
data/D1/BacterialSpot/BacterialSpot(210).jpg,79,2
data/D1/BacterialSpot/BacterialSpot(212).jpg,80,4
data/D1/BacterialSpot/BacterialSpot(213).jpg,82,2
data/D1/BacterialSpot/BacterialSpot(214).jpg,80,4
data/D1/BacterialSpot/BacterialSpot(217).jpg,83,2
data/D1/BacterialSpot/BacterialSpot(220).jpg,84,2
data/D1/BacterialSpot/BacterialSpot(224).jpg,85,3
data/D1/BacterialSpot/BacterialSpot(225).jpg,86,2
data/D1/BacterialSpot/BacterialSpot(228).jpg,87,2
data/D1/BacterialSpot/BacterialSpot(229).jpg,88,2
data/D1/BacterialSpot/BacterialSpot(230).jpg,89,2
data/D1/BacterialSpot/BacterialSpot(232).jpg,90,2
data/D1/BacterialSpot/BacterialSpot(233).jpg,92,2
data/D1/BacterialSpot/BacterialSpot(234).jpg,93,2
data/D1/BacterialSpot/BacterialSpot(237).jpg,94,2
data/D1/BacterialSpot/BacterialSpot(240).jpg,95,2
data/D1/BacterialSpot/BacterialSpot(241).jpg,96,2
data/D1/BacterialSpot/BacterialSpot(245).jpg,97,2
data/D1/BacterialSpot/BacterialSpot(247).jpg,98,2
data/D1/BacterialSpot/BacterialSpot(248).jpg,99,2
data/D1/BacterialSpot/BacterialSpot(253).jpg,100,2
data/D1/BacterialSpot/BacterialSpot(259).jpg,101,2
data/D1/BacterialSpot/BacterialSpot(260).jpg,1911,284
data/D1/BacterialSpot/BacterialSpot(262).jpg,103,2
data/D1/BacterialSpot/BacterialSpot(264).jpg,104,2
data/D1/BacterialSpot/BacterialSpot(265).jpg,105,2
data/D1/BacterialSpot/BacterialSpot(266).jpg,106,2
data/D1/BacterialSpot/BacterialSpot(273).jpg,107,2
data/D1/BacterialSpot/BacterialSpot(277).jpg,108,2
data/D1/BacterialSpot/BacterialSpot(286).jpg,156,1
data/D1/BacterialSpot/BacterialSpot(292).jpg,110,2
data/D1/BacterialSpot/BacterialSpot(295).jpg,157,1
data/D1/BacterialSpot/BacterialSpot(296).jpg,113,2
data/D1/BacterialSpot/BacterialSpot(297).jpg,114,2
data/D1/BacterialSpot/BacterialSpot(309).jpg,115,2
data/D1/BacterialSpot/BacterialSpot(311).jpg,116,2
data/D1/BacterialSpot/BacterialSpot(312).jpg,117,2
data/D1/BacterialSpot/BacterialSpot(320).jpg,118,2
data/D1/BacterialSpot/BacterialSpot(321).jpg,119,2
data/D1/BacterialSpot/BacterialSpot(329).jpg,120,2
data/D1/BacterialSpot/BacterialSpot(343).jpg,121,2
data/D1/BacterialSpot/BacterialSpot(345).jpg,122,2
data/D1/BacterialSpot/BacterialSpot(346).jpg,124,2
data/D1/BacterialSpot/BacterialSpot(348).jpg,125,2
data/D1/BacterialSpot/BacterialSpot(354).jpg,126,2
data/D1/BacterialSpot/BacterialSpot(355).jpg,127,4
data/D1/BacterialSpot/BacterialSpot(358).jpg,128,4
data/D1/BacterialSpot/BacterialSpot(363).jpg,129,2
data/D1/BacterialSpot/BacterialSpot(364).jpg,130,2
data/D1/BacterialSpot/BacterialSpot(367).jpg,131,2
data/D1/BacterialSpot/BacterialSpot(368).jpg,132,2
data/D1/BacterialSpot/BacterialSpot(369).jpg,133,2
data/D1/BacterialSpot/BacterialSpot(371).jpg,135,2
data/D1/BacterialSpot/BacterialSpot(372).jpg,136,4
data/D1/BacterialSpot/BacterialSpot(374).jpg,137,2
data/D1/BacterialSpot/BacterialSpot(381).jpg,138,2
data/D1/BacterialSpot/BacterialSpot(385).jpg,139,2
data/D1/BacterialSpot/BacterialSpot(386).jpg,140,2
data/D1/BacterialSpot/BacterialSpot(39).jpg,141,2
data/D1/BacterialSpot/BacterialSpot(390).jpg,142,2
data/D1/BacterialSpot/BacterialSpot(391).jpg,143,2
data/D1/BacterialSpot/BacterialSpot(392).jpg,144,4
data/D1/BacterialSpot/BacterialSpot(395).jpg,146,4
data/D1/BacterialSpot/BacterialSpot(397).jpg,147,2
data/D1/BacterialSpot/BacterialSpot(398).jpg,148,2
data/D1/BacterialSpot/BacterialSpot(4).jpg,149,2
data/D1/BacterialSpot/BacterialSpot(401).jpg,150,2
data/D1/BacterialSpot/BacterialSpot(402).jpg,151,2
data/D1/BacterialSpot/BacterialSpot(418).jpg,152,2
data/D1/BacterialSpot/BacterialSpot(421).jpg,153,2
data/D1/BacterialSpot/BacterialSpot(422).jpg,154,2
data/D1/BacterialSpot/BacterialSpot(425).jpg,155,2
data/D1/BacterialSpot/BacterialSpot(436).jpg,53,2
data/D1/BacterialSpot/BacterialSpot(438).jpg,54,2
data/D1/BacterialSpot/BacterialSpot(441).jpg,55,2
data/D1/BacterialSpot/BacterialSpot(447).jpg,56,2
data/D1/BacterialSpot/BacterialSpot(454).jpg,57,4
data/D1/BacterialSpot/BacterialSpot(456).jpg,58,4
data/D1/BacterialSpot/BacterialSpot(457).jpg,59,2
data/D1/BacterialSpot/BacterialSpot(6).jpg,60,2
data/D1/Curl/075c28da-9e91-40bf-9558-572fac762ced.png,158,2
data/D1/Curl/0b529930-48dd-4fea-a0a8-ef53ef368130.png,166,6
data/D1/Curl/1887a59d-89cf-4a22-8c77-cbec7c6ec4b8_rotated_135.png,159,2
data/D1/Curl/2270cfd0-1d0e-42db-9fdb-2bc5f208a3fa - Copy (2).png,160,4
data/D1/Curl/475667a1-6d62-4715-a2ca-a1dd6769a652.png,161,2
data/D1/Curl/4f14467b-9694-411c-8ede-84726486611a_rotated_90.png,162,2
data/D1/Curl/7c5c8f19-a9f9-4138-830e-2497ef571bb1_rotated_270.png,163,2
data/D1/Curl/7c5c8f19-a9f9-4138-830e-2497ef571bb1_rotated_90 - Copy.png,164,2
data/D1/Curl/83ea002c-37bf-4558-849d-cbce11abfa44.png,165,2
data/D1/Curl/84eeab58-ad10-4b6c-b63f-6dc589dad034 - Copy - Copy.png,166,6
data/D1/Curl/84eeab58-ad10-4b6c-b63f-6dc589dad034_rotated_180 - Copy.png,166,6
